X Y TOL_COUNTS TOL_BG APER_RAD TOL_COUNTS_ERR MAG MAG_ERR
800 510 11562.8046875 1495704.1953125 12 107.53048259679672 15.142342025393031 -0.010090162099135987
884 865 13587.5390625 1496448.4609375 12 116.56559982473388 14.967147985901876 -0.009308063456383256
2438 628 8547.703125 1495680.296875 12 92.45378913273376 15.470376424919102 -0.011735592561190658
2636 2292 6815.854748603306 926402.1452513967 12 82.55819007586895 15.716199183276599 -0.013142245475620429
531 1894 10138.15625 1488189.84375 12 100.68841169667938 15.285102549207398 -0.010775818008417174
1540 499 8021.6956521739485 908263.304347826 12 89.5639193658582 15.539334548571306 -0.012114253235925297
2284 2308 9461.63583815028 959969.3641618497 12 97.27094035810633 15.360084428006031 -0.011154410515674413
2630 571 22845.234375 1495502.765625 12 151.14640046987557 14.403010955123005 -0.007178470652473444
2745 1942 10558.588235294214 1129863.4117647058 12 102.75499129139281 15.24098536610807 -0.01055909777582633
4511 2216 9605.253521126811 941375.7464788732 12 98.00639530727987 15.343727919698749 -0.011070706116658967
1402 2179 10082.76953125 1495494.23046875 12 100.41299483259127 15.291050399157543 -0.0108053743622418
2289 2297 7579.161764705903 682271.8382352941 12 87.0583813581777 15.600947058839724 -0.012462901136836747
2927 2070 9171.4296875 1494775.5703125 12 95.76758161037586 15.393907397740245 -0.011329512364781764
3565 948 10568.01953125 1498443.98046875 12 102.8008732027603 15.24001598188223 -0.010554385057216292
3691 1736 7864.84375 1499579.15625 12 88.68395429839606 15.560774752591202 -0.01223445671298425
841 1867 9791.033898305031 932262.966101695 12 98.949653351111 15.322928614562477 -0.010965172320008109
3203 1934 9999.0 1501532.0 12 99.99499987499375 15.30010857904952 -0.01085054254069089
3375 1907 9664.37890625 1497822.62109375 12 98.3075729852487 15.337065128081251 -0.011036789608902328
3949 2149 10049.875 1491317.125 12 100.24906483354346 15.294598349874365 -0.01082304360446221
857 1721 13185.424581005587 949786.5754189944 12 114.82780404155427 14.999764702556721 -0.00944893102377327
1878 2004 8359.5546875 1491006.4453125 12 91.43060038903825 15.494542141902606 -0.011866924152125358
2136 473 8345.703125 1493932.296875 12 91.35481993305005 15.496342670396587 -0.011876767977816045
2929 411 16242.71875 1495482.28125 12 127.44692522771979 14.773353189076458 -0.008513347796044055
3257 2470 6148.230769230751 787567.7692307692 12 78.41065469201715 15.828124599871765 -0.013837405187620017
432 2125 12038.5234375 1488343.4765625 12 109.72020523814199 15.098566943465997 -0.009888789376989079
1961 2060 9138.47265625 1494886.52734375 12 95.59535896815284 15.397815958255878 -0.011349923382383687
3285 2242 8065.199999999953 760547.8 12 89.80645856507178 15.533462146378998 -0.012081536421056322
4453 1191 8980.83203125 1494265.16796875 12 94.76725189246547 15.416708565391426 -0.011449102705132505
223 2382 6276.51953125 1489048.48046875 12 79.22448820440559 15.805702788502792 -0.013695260450286687
2010 346 21897.484375 1494519.515625 12 147.97798611617878 14.449014437192986 -0.007332171686322026
1956 2470 12499.307692307746 795449.6923076923 12 111.80030273799684 15.05778510222725 -0.009704803774482516
3765 2355 14999.632978723384 1137246.3670212766 12 122.47298877190589 14.859798418571673 -0.008859096286289768
4400 744 8641.67578125 1494497.32421875 12 92.96061413980654 15.458505078993761 -0.011671609638553297
1971 1829 4437.39106145245 925693.6089385475 12 66.61374528918525 16.182180739484835 -0.016287929695136802
2824 1756 14670.87890625 1499352.12109375 12 121.12340362725116 14.88385966891929 -0.008957806398332496
4513 1225 8809.69230769237 787916.3076923076 12 93.85996115326476 15.437598149345845 -0.011559774654373592
2610 747 15305.7421875 1496496.2578125 12 123.71637800833001 14.837864015685943 -0.008770059530250274
881 1071 7744.53125 1495673.46875 12 88.00301841414304 15.57751215867386 -0.012329122563660028
2536 1002 6229.379888268071 948158.6201117319 12 78.92642072378597 15.813887958997084 -0.013746980922866235
3944 2402 7196.66796875 1490226.33203125 12 84.83317728783946 15.65717133452279 -0.012789807416013535
4436 1612 10723.2734375 1494133.7265625 12 103.55323962822216 15.22418154900706 -0.010477702135591098
384 1778 14643.2578125 1489087.7421875 12 121.00932944405568 14.885905728174741 -0.008966250825326743
2624 2216 10214.7578125 1491491.2421875 12 101.06808503429755 15.276929814610583 -0.010735337467132223
3337 709 3793.5 921350.5 12 61.59139550294343 16.352399778999786 -0.01761609703985597
4270 2118 5652.278947368497 1157761.7210526315 12 75.18163969592906 15.919441033232845 -0.014431715035589342
950 2349 11070.54296875 1489625.45703125 12 105.216647773772 15.189577695194991 -0.010312056342384865
4456 2096 10970.296875 1491214.703125 12 104.73918500255766 15.199454048786617 -0.010359064756647714
670 1086 8425.2265625 1499971.7734375 12 91.78903290971095 15.486046029251181 -0.011820584285567854
912 872 11067.5625 1496588.4375 12 105.20248333570838 15.189870042058471 -0.010313444755269609
2293 2425 11294.284403669648 1460163.7155963304 12 106.27457082326725 15.16785320100971 -0.010209403732190422
1218 401 10808.36328125 1494524.63671875 12 103.96327852299581 15.215600166536403 -0.010436377299894474
1786 428 20081.64453125 1495330.35546875 12 141.70971925471449 14.543001811785397 -0.007656496715301363
1846 576 12135.05078125 1493240.94921875 12 110.15920652060817 15.089896004866887 -0.009849381039223648
3587 653 7367.661691542249 1338665.3383084578 12 85.83508426944223 15.631675810743273 -0.01264051884185388
1352 2354 11716.5859375 1502846.4140625 12 108.24317963502365 15.127997294281329 -0.010023726239920362
157 932 10965.81640625 1494463.18359375 12 104.71779412425569 15.199897573775882 -0.010361180820067354
636 505 9188.16015625 1496661.83984375 12 95.85489114411429 15.391928608363454 -0.01131919286589917
1185 399 8680.453125 1496226.546875 12 93.16894936082514 15.45364400948079 -0.011645510735534935
2253 2352 6223.7578125 1493676.2421875 12 78.89079675412081 15.814868288897653 -0.013753188516800288
2497 1933 7424.41796875 1492957.58203125 12 86.16506234402665 15.623343967103603 -0.012592110659282974
2569 460 9612.8671875 1495349.1328125 12 98.04523031489089 15.342867644774877 -0.011066321089922643
2994 2057 7358.98828125 1495344.01171875 12 85.78454570171716 15.632954721653665 -0.012647965797623633
1754 2470 1843.49056603777 264756.50943396223 12 42.935889021164684 17.13589770132614 -0.025270234871931113
2725 2163 9336.78125 1491631.21875 12 96.62702132426519 15.374507040230053 -0.011228743110676146
2821 135 7436.69921875 1492889.30078125 12 86.23629873058097 15.621549458570772 -0.012581708816025973
2155 2406 10660.2578125 1493894.7421875 12 103.24852450519572 15.230580730020291 -0.010508624749842311
2707 703 20225.92578125 1496573.07421875 12 142.2178813695732 14.535228976824875 -0.007629139103686087
870 1709 8592.725888324901 1272884.274111675 12 92.69695727651961 15.464672605421256 -0.011704807060315814
1358 1043 11861.61328125 1493104.38671875 12 108.91103379019961 15.114640597940353 -0.009962259674167504
2128 648 11713.65234375 1494357.34765625 12 108.22962784630649 15.128269174483556 -0.010024981343747894
3705 2101 14373.218181818258 1498067.7818181817 12 119.88835715705783 14.90611495472929 -0.00905008647819415
624 2179 10311.3359375 1488971.6640625 12 101.54474844865194 15.266712659609336 -0.010684944485816035
2894 864 7475.819672131212 717058.1803278688 12 86.46282248533882 15.615852957486252 -0.012548746025310234
339 2199 10086.70703125 1487983.29296875 12 100.43259944485158 15.290626482716547 -0.010803265135000146
1764 1059 10580.3515625 1495765.6484375 12 102.86083590220332 15.238749753455977 -0.010548232380996612
1800 1418 5411.573333333305 510272.4266666667 12 73.56339669518601 15.96669112991052 -0.014749183000558786
3287 2279 2283.6153846153757 263470.3846153846 12 47.78718849875326 16.90344259958218 -0.022704830187453007
616 1216 9216.12109375 1498467.87890625 12 96.00063069454283 15.388629568851119 -0.011302009082130717
648 2470 7795.461538461503 783084.5384615385 12 88.2919109458024 15.570395417136162 -0.012288781479268495
1281 1549 4237.953125 1494260.046875 12 65.09956317057743 16.232109628068738 -0.016666778502906755
682 613 20354.19921875 1498788.80078125 12 142.66814367177417 14.528364947743405 -0.0076050614529349836
800 348 13107.51953125 1495603.48046875 12 114.48807593478895 15.006198716200812 -0.009476969467265771
1619 1217 7790.67578125 1493186.32421875 12 88.26480488422325 15.571062172462183 -0.012292555355707092
1928 1082 16149.406896551722 878426.5931034483 12 127.08031671565712 14.779608557370075 -0.008537907585072307
2334 2382 6610.789473684272 701348.2105263157 12 81.30676154960467 15.749366682756733 -0.013344523620437759
2380 940 11755.31640625 1497303.68359375 12 108.42193692353038 15.124414192264432 -0.010007199933766604
1238 2195 14061.84765625 1504118.15234375 12 118.58266170165857 14.92989402862582 -0.009149735588915565
2307 294 11289.9921875 1494202.0078125 12 106.25437490993018 15.168265896499985 -0.0102113442474226
2277 2286 8705.25 802103.75 12 93.30192924050392 15.450546880418482 -0.011628912808471528
2542 1936 6691.4296875 1493027.5703125 12 81.8011594508293 15.736202702943595 -0.013263870674745066
2607 1730 4805.882022471866 935508.1179775281 12 69.32446914670076 16.095567236773675 -0.015651039428862853
4082 383 13577.640625 1495598.359375 12 116.5231334328081 14.967939226200196 -0.009311455743040539
118 1017 4540.333333333372 415418.6666666666 12 67.38199561702942 16.15728065446894 -0.01610222419304228
1653 1512 8761.9375 1492710.0625 12 93.60522154239047 15.443499622559619 -0.011591233716685797
2642 2201 9472.27876106184 1490964.7212389382 12 97.32563260036812 15.358863823794891 -0.01114814228287786
2663 604 11481.01171875 1494609.98828125 12 107.14948305404931 15.150049599420395 -0.010126040453715438
2754 728 7522.39453125 1495002.60546875 12 86.73173889211492 15.609109731574305 -0.01250983796542607
3322 566 7651.926315789344 1162513.0736842107 12 87.47528974395766 15.590573051656342 -0.012403502785481727
1446 2150 7442.36328125 1496709.63671875 12 86.26913284164853 15.62072283686402 -0.012576920206113278
1924 2182 9335.96464646468 1295711.0353535353 12 96.6227956874809 15.374602003876934 -0.011229234181024424
2384 1935 5089.631818181835 1480775.3681818182 12 71.34165556098229 16.033284083016333 -0.015208506046969297
194 983 6413.1173184356885 932660.8826815643 12 80.08194127539421 15.782327038097435 -0.01354862260729654
975 1460 17331.800000000047 1496132.2 12 131.65029434072696 14.702890827855626 -0.008241531136967213
2332 1753 11924.3671875 1495567.6328125 12 109.19875085137193 15.108911647966808 -0.009936011094822597
3276 2262 6545.311999999918 700301.6880000001 12 80.90310253630523 15.76017411699667 -0.013411104963658304
2186 1038 9513.163636363577 1482470.8363636364 12 97.53544810151628 15.354187582174296 -0.011124160714068965
2318 2382 8689.905405405327 848862.0945945947 12 93.2196621180603 15.4524623776741 -0.011639175420158415
4139 2126 5953.89453125 1489977.10546875 12 77.16148346973378 15.862997157050676 -0.014061419651497315
4238 1572 8535.98828125 1493159.01171875 12 92.39041227990056 15.471865474525963 -0.011743642800434181
1004 1095 12184.3984375 1495171.6015625 12 110.3829626233143 15.085489769342061 -0.009829415466067895
1333 517 12128.49609375 1494589.50390625 12 110.1294515275092 15.090482618336008 -0.0098520421644793
3691 2136 5896.47265625 1495323.52734375 12 76.78849299374224 15.873519277690281 -0.014129721234253425
523 1866 10707.00390625 1490338.99609375 12 103.47465344832038 15.225830097201086 -0.010485659664875272
1237 2181 6542.215277777752 1029229.7847222222 12 80.88396180812208 15.760687922763651 -0.013414278625148254
3302 703 7490.181818181882 1262327.8181818181 12 86.5458365155822 15.613769100052163 -0.012536709374859994
3721 426 10527.333333333256 1380517.6666666667 12 102.60279398404926 15.24420406379481 -0.010574760763032194
4079 434 10348.375 1496342.625 12 101.7269629940853 15.26281960473029 -0.01066580548623166
976 1277 10757.787330316612 1470843.2126696834 12 103.71975380956422 15.220692613739937 -0.01046088098118827
1385 910 7102.55859375 1495545.44140625 12 84.27667882486827 15.67146293701245 -0.012874261481692838
2666 1508 7525.3984375 1497793.6015625 12 86.74905438965891 15.608676252748351 -0.012507340946062687
2349 339 6207.46484375 1494111.53515625 12 78.78746628588839 15.817714328530803 -0.013771225946814512
3438 491 6576.9609375 1494161.0390625 12 81.09846445833608 15.754936843838472 -0.013378798319386346
4381 1772 6619.7578125 1491491.2421875 12 81.36189410590194 15.747894747933552 -0.013335481086363928
613 724 8762.4140625 1496721.5859375 12 93.60776710562003 15.4434405708842 -0.011590918505467252
2396 2278 12398.65234375 1493483.34765625 12 111.34923593698342 15.066563793441157 -0.009744117154194402
2414 687 9072.9921875 1495076.0078125 12 95.25225555072174 15.4056236577035 -0.011390806377516579
2955 2457 6593.153005464468 1245435.8469945355 12 81.19823277303803 15.752267113970838 -0.013362359782296584
3413 204 8432.20703125 1494319.79296875 12 91.82704956193463 15.485146847529467 -0.01181569053101504
235 2361 10343.39830508479 1489188.6016949152 12 101.70249901101147 15.263341877797368 -0.01066837108774019
1391 1814 9698.58984375 1490342.41015625 12 98.48141877405098 15.333228516808205 -0.011017306751940178
2273 356 8145.1953125 1493375.8046875 12 90.25073580032465 15.522746243359826 -0.012022062649998885
3113 722 6328.55859375 1495982.44140625 12 79.55223814419051 15.796737986435328 -0.01363883688644195
775 393 6078.7421875 1496059.2578125 12 77.96628878880924 15.840465688964647 -0.013916270953193475
2200 1714 10745.86328125 1493869.13671875 12 103.6622558178723 15.221896723064416 -0.010466683282546668
830 583 10710.77734375 1495832.22265625 12 103.49288547407498 15.225447521834878 -0.010483812438216278
1880 1835 11179.78125 1491194.21875 12 105.73448467742206 15.178916735052287 -0.010261552825553088
865 506 11367.3671875 1495567.6328125 12 106.61785585679353 15.160850278110157 -0.010176531794611827
1164 840 6336.125 926656.875 12 79.59978015045016 15.795440658772598 -0.013630690913332426
2871 855 7966.694915254251 611840.3050847457 12 89.2563438375909 15.54680453458029 -0.012155998703848377
4140 1621 10190.51953125 1493418.48046875 12 100.94810315825652 15.279509185763265 -0.010748096953332977
652 1110 12649.30078125 1500123.69921875 12 112.46911034257361 15.04483370108949 -0.009647093292506362
680 2192 8927.5546875 1487947.4453125 12 94.48573801108822 15.423168701925958 -0.011483214534162517
817 1869 12031.559322033892 931941.4406779661 12 109.68846485403054 15.099195208236186 -0.009891650880918782
1736 1874 7662.41015625 1491308.58984375 12 87.53519381511644 15.589086511648295 -0.012395014538856615
2073 2382 8088.74609375 1494043.25390625 12 89.93745656704998 15.530296992252337 -0.012063939112966946
3689 1129 9805.21484375 1498153.78515625 12 99.02128480155163 15.321357214977013 -0.010957240174922455
3868 1807 7247.69921875 1495074.30078125 12 85.13342010485658 15.64949959570519 -0.012744701183902092
4075 2356 8008.890625 1490245.109375 12 89.49240540403414 15.541069093312496 -0.012123933814288673
883 837 12611.640625 1496909.359375 12 112.30156109778706 15.048071032965092 -0.00966148635329505
1931 772 10780.8359375 1494434.1640625 12 103.83080437663959 15.218368907481718 -0.010449692714160548
3116 121 5391.607954545412 1310371.3920454546 12 73.42756944462626 15.97070423654891 -0.014776466226602097
3713 2392 12241.23828125 1491738.76171875 12 110.6401296151175 15.080436620608275 -0.009806568410344208
4239 1298 5710.4765625 1496803.5234375 12 75.5676952308326 15.908319116501138 -0.014357987188648648
322 2467 4667.7094594595255 1016828.2905405405 12 68.32063714178554 16.12724046087282 -0.015880999437231594
2803 2394 9272.4140625 1491477.5859375 12 96.2933749668169 15.382017957644644 -0.011267649517673417
2969 2281 9375.984375 1493427.015625 12 96.82966681239795 15.369957812683811 -0.01120524355518156
1163 575 7301.756097560981 742822.243902439 12 85.45031361885678 15.64143169498603 -0.012697437306544504
1711 1941 11754.9921875 1492017.0078125 12 108.42044174185973 15.124444137939857 -0.01000733793894049
3728 1039 6159.15625 1497803.84375 12 78.48029211209652 15.826196945671406 -0.013825126930596171
4067 2211 4103.24609375 1491202.75390625 12 64.0565850927912 16.267181088186796 -0.016938149269560478
4294 1982 7326.55859375 1491175.44140625 12 85.5953187607243 15.63774993198682 -0.012675926858021774
218 2401 6872.857843137113 1371478.142156863 12 82.90270106056325 15.707156597152856 -0.01308763147786187
556 1800 5871.054054053966 845731.945945946 12 76.62280374701754 15.878209802773567 -0.014160275361135325
1089 2397 6214.056179775274 943007.9438202247 12 78.82928503909746 15.816562061780457 -0.013763920343332629
1303 1307 12599.0078125 1493129.9921875 12 112.24530196181932 15.049159136913005 -0.009666328844382876
1762 1418 6066.919999999984 510742.08 12 77.8904358698806 15.84257932934815 -0.01392982319180419
2517 835 7357.9140625 1494755.0859375 12 85.77828432942687 15.633113222153774 -0.012648889033885499
3146 351 10603.83203125 1494265.16796875 12 102.97490971712479 15.23634290068738 -0.010536547232530023
3308 2279 6851.233082706807 785256.7669172932 12 82.77217577608316 15.710578143232091 -0.013108269654952195
3442 665 8258.9140625 1498688.0859375 12 90.87856767412215 15.507692632203963 -0.011939008588808952
4378 617 7694.0078125 1494003.9921875 12 87.71549357154642 15.584618442615277 -0.012369536507424474
4391 2054 6977.51953125 1491670.48046875 12 83.5315481195578 15.69074734793594 -0.012989104409355029
836 1878 5290.909090909059 689034.0909090909 12 72.73863547599075 15.991174251270849 -0.014916419491511249
1148 914 6355.728643216193 1321076.2713567838 12 79.7228238537509 15.792086632999895 -0.013609653390983736
1353 2374 7070.879807692487 1397135.1201923075 12 84.08852363844002 15.67631636230637 -0.012903068731058155
3342 645 5165.131782945711 729312.8682170543 12 71.86885127053104 16.017296483581614 -0.01509694368031302
3569 446 6966.234375 1493754.765625 12 83.46397052021908 15.692504795101835 -0.012999621192681693
145 2166 9462.76953125 1487628.23046875 12 97.2767676850439 15.35995434289943 -0.011153742315050385
1058 1201 9763.516129032243 1461164.4838709678 12 98.81050616727072 15.325984379901358 -0.010980613723031284
1346 2286 13200.027397260303 1476853.9726027397 12 114.89137216197004 14.99856291848791 -0.009443703035162667
3216 1910 16000.69140625 1500854.30859375 12 126.49383940038345 14.789653126574024 -0.008577492826079173
2181 293 7327.11328125 1493759.88671875 12 85.59855887367497 15.637667734936619 -0.012675447043462802
1321 2355 7789.0546875 1496905.9453125 12 88.25562127989356 15.571288117344293 -0.012293834480627982
2051 317 7453.8046875 1493519.1953125 12 86.33541965786695 15.619054978194884 -0.012567263868058743
3150 2125 5056.491712707211 965044.5082872928 12 71.10901287957253 16.04037675051475 -0.015258262716113273
3233 2387 6159.88671875 1491824.11328125 12 78.48494580969016 15.826068186258642 -0.013824307181544112
3247 874 7206.2109375 1500169.7890625 12 84.8894041532864 15.655732573806077 -0.012781336031535749
4170 1308 5067.46484375 1496733.53515625 12 71.18612816939829 16.038023139008864 -0.015241733577897038
1892 1221 6914.25 1494430.75 12 83.1519693092112 15.700637304080649 -0.013048398119896467
2047 1406 5113.2734375 1493696.7265625 12 71.50715654743937 16.028252455782848 -0.015173306454720906
2250 1202 13545.409090908943 1297816.590909091 12 116.38474595456633 14.970519685281086 -0.0093225275451781
2593 1408 14580.140625 1498438.859375 12 120.74825309295369 14.890595718102897 -0.008985637242840705
2896 264 7078.84375 1493024.15625 12 84.13586482588742 15.67509418416647 -0.012895808490770523
1008 953 8633.213592232903 1378627.786407767 12 92.91508807633399 15.459568785455044 -0.011677328434630797
1081 992 7694.977528089774 996263.0224719102 12 87.72102101600149 15.584481610289789 -0.01236875708277588
2566 1302 5943.07421875 1496002.92578125 12 77.09133685927362 15.86497211529663 -0.014074214356674254
2725 2400 5221.578125 1492457.421875 12 72.26048799309343 16.005495549295834 -0.015015121404988339
607 2040 8113.41015625 1487812.58984375 12 90.07447005811358 15.526991421575904 -0.012045588492499457
1815 587 6849.5390625 1493389.4609375 12 82.76194211411426 15.710846633074853 -0.013109890515908561
1932 2040 11669.11904761917 1416072.8809523808 12 108.02369669484177 15.132404823725317 -0.010044092483383876
2227 417 6503.4609375 1493942.5390625 12 80.64403844984452 15.767138659913924 -0.013454187325635995
2494 567 6122.1953125 1493375.8046875 12 78.24445866960804 15.83273204874317 -0.013866796683730385
4334 1729 4546.546875 1492416.453125 12 67.42808669241624 16.155795817419474 -0.016091217372804854
3130 2233 5576.4921875 1494420.5078125 12 74.67591437337744 15.93409725474197 -0.014529450480847557
3877 1896 8102.765625 1494451.234375 12 90.01536327205484 15.528416807533311 -0.012053497987013478
296 983 10355.875 1496998.125 12 101.76381970032375 15.262033000830908 -0.010661942556746896
433 2345 6921.340782122919 926945.6592178771 12 83.1945958709033 15.699524417805508 -0.013041712489157855
964 2424 7070.41796875 1491646.58203125 12 84.08577744630777 15.676387280162528 -0.01290349013770869
1012 764 10418.109375 1494901.890625 12 102.06914016978884 15.255527718547032 -0.010630049378246319
2060 1704 6362.59375 1493133.40625 12 79.76586832724884 15.790914513678151 -0.013602309142409884
2272 2310 4583.8125 461232.1875 12 67.70385882651003 16.14693288853141 -0.016025674441693106
2679 2068 9916.92578125 1493951.07421875 12 99.58376263854464 15.3090573425881 -0.010895350519523778
123 2053 11372.407407407416 1168575.5925925926 12 106.64149008433544 15.160368976125373 -0.010174276439141537
315 2364 9907.12890625 1487443.87109375 12 99.53456136563821 15.310130465409296 -0.010900736237880971
2558 628 9535.015625 1500896.984375 12 97.6474045994055 15.351696477350991 -0.011111406436772877
3030 2025 8814.55859375 1496419.44140625 12 93.88588069433018 15.436998577412911 -0.011556583290010334
3141 2102 5000.966480446863 927474.0335195531 12 70.71751183721655 16.05236514087826 -0.015342734378120417
3306 2241 5581.51162790705 701181.488372093 12 74.70951497571812 15.933120415401289 -0.014522915860886576
4124 2163 6893.203125 1489780.796875 12 83.02531616922636 15.703947309434461 -0.013068303140074752
4196 1770 7858.171875 1492798.828125 12 88.64633029629597 15.561696191181444 -0.01223964936138294
837 2410 10608.388000000035 1487231.612 12 102.99702908336742 15.235876511003655 -0.010534284431852725
845 1330 6334.692737430101 928479.3072625699 12 79.59078299294524 15.795686114017192 -0.013632231763521813
2687 682 8445.73828125 1495016.26171875 12 91.90069793668599 15.483405951834381 -0.01180622154521067
3713 2265 6571.3125 1492327.6875 12 81.06363241306178 15.755869698406865 -0.013384547024383945
1750 797 18745.52734375 1496378.47265625 12 136.9143065707525 14.617755844059763 -0.007924664903001281
1770 1397 5649.765151515137 659339.2348484849 12 75.16491968674707 15.919924011212842 -0.014434925288575876
2092 2298 10332.8359375 1493123.1640625 12 101.6505579792851 15.26445116547111 -0.010673822373125658
2511 1653 6404.185185185168 1174972.8148148148 12 80.02615313249268 15.783840295980362 -0.013558067675746643
3475 846 8582.3828125 1497991.6171875 12 92.64115075116457 15.465980294757587 -0.011711857972428746
990 1477 10142.26363636367 1480690.7363636363 12 100.70880615101973 15.28466276165192 -0.010773635806713549
3440 2166 9610.69140625 1496921.30859375 12 98.03413388330618 15.3431134186752 -0.011067573680933598
1482 255 13229.2890625 1493061.7109375 12 115.01864658610795 14.996158735058327 -0.009433253061169712
3297 2420 6419.589519650675 1492679.4104803493 12 80.12234095213816 15.781231851576292 -0.013541791054858657
3600 496 5108.54296875 1497491.45703125 12 71.47407200341954 16.02925737337281 -0.015180330007615773
3629 2027 12306.515625 1499367.484375 12 110.93473588105756 15.074662231408427 -0.009780525381728222
1483 1870 11696.76953125 1491561.23046875 12 108.1516043859267 15.129835167958174 -0.010032213633450141
2259 336 12467.310924369609 1492806.6890756304 12 111.65711318303732 15.060568023610292 -0.009717249255955423
4296 1784 8865.33984375 1493510.66015625 12 94.15593366193126 15.430761528771196 -0.011523437321493872
4460 1460 2130.5999999998603 1498028.4000000001 12 46.15842285000496 16.978745193286926 -0.023506002436993644
1517 1146 13870.0390625 1492733.9609375 12 117.77113000434359 14.944805789529422 -0.009212784151429839
1628 917 8038.739316239487 1493944.2606837605 12 89.6590169265729 15.537030136502668 -0.012101404155351946
2344 231 11556.59375 1492259.40625 12 107.5015988253198 15.142925383120929 -0.01009287314659408
2916 934 9157.613207547227 1439735.3867924528 12 95.6954189475506 15.395544259570318 -0.011338055801758642
3287 453 9810.25 1494430.75 12 99.04670615421797 15.320799812784319 -0.010954427886886317
3486 1846 3387.48046875 1502216.51953125 12 58.2020658460677 16.475308000322297 -0.018641949975961306
4476 1462 3239.70000000007 787462.2999999999 12 56.91836259064442 16.523738010268023 -0.019062389545589982
4478 1021 8174.02734375 1494411.97265625 12 90.41032763877145 15.51890978455107 -0.012000841367758855
238 2468 8403.633802816854 938594.3661971831 12 91.67133577524031 15.488832201731666 -0.011835760773249797
720 1517 6104.60546875 1493203.39453125 12 78.13197468866379 15.83585599648919 -0.013886760245385465
1186 2283 8527.28125 1493597.71875 12 92.34327939812404 15.472973531790991 -0.011749636866611452
1750 1736 12230.81640625 1491841.18359375 12 110.59302150791433 15.081361382164879 -0.009810745607690578
2027 928 4852.38671875 1495101.61328125 12 69.65907492028587 16.08511148657545 -0.015575860018836256
2753 606 4955.105691056931 1499339.894308943 12 70.39251161208081 16.06236769424178 -0.015413571346611699
2825 2377 12091.10546875 1491236.89453125 12 109.95956287995146 15.093834976336478 -0.009867263670232579
2909 1078 4191.353383458685 789598.6466165413 12 64.74066251946056 16.244114302928455 -0.016759173566904064
477 2360 8264.73046875 1488997.26953125 12 90.91056302075134 15.506928262927428 -0.011934806736950214
1188 726 7879.054187192116 1358359.945812808 12 88.764036564321 15.558814781763605 -0.012223418875433604
1505 165 6076.4296875 1497834.5703125 12 77.95145725065055 15.840878807763726 -0.013918918751078833
1858 1325 6301.63671875 1492370.36328125 12 79.38284902137237 15.801366592396407 -0.013667939780139204
3009 1885 7884.7109375 1498203.2890625 12 88.7958948234658 15.558035559436249 -0.012219033347848764
4294 861 9262.52734375 1494630.47265625 12 96.24202483193088 15.383176242343357 -0.011273661395785825
759 411 10838.444444444263 1495462.5555555557 12 104.10785006157923 15.212582610377696 -0.010421884606763354
2047 1641 10195.800000000047 1266668.2 12 100.97425414431169 15.278946730512875 -0.010745313339470926
3955 760 4826.03125 1494580.96875 12 69.46964265058516 16.091024675577707 -0.01561833282283137
278 807 10742.56640625 1497194.43359375 12 103.64635259501416 15.22222988250233 -0.010468289262811868
2155 1743 7856.758293838939 1430893.241706161 12 88.63835678665833 15.561891518329903 -0.012240750385428085
2849 1006 8205.948717948748 1047542.0512820513 12 90.58669172648236 15.514678003574323 -0.011977476816087412
3132 898 6406.90234375 1499055.09765625 12 80.04312802327256 15.783379739065817 -0.01355519239183826
4374 300 2410.643835616298 1476830.3561643837 12 49.098307869175066 16.844667376018897 -0.02209852125435845
531 1542 6673.62890625 1492906.37109375 12 81.69228180342375 15.739094865962375 -0.013281548465139424
1406 1494 5962.3125 1491453.6875 12 77.21601194052954 15.861463163064368 -0.014051489745878724
2812 1992 5992.355769230751 1399735.6442307692 12 77.41030790037429 15.856006025643378 -0.014016221216900155
2894 1063 4341.910377358552 1439006.0896226414 12 65.89317398151763 16.20579786297112 -0.01646604548605189
4272 1413 4736.6588785045315 1493488.3411214955 12 68.82338903675502 16.111319727180316 -0.0157649894198113
414 2311 7940.68359375 1491339.31640625 12 89.11051337384383 15.550355271572611 -0.012175892146958214
1856 1919 7509.37890625 1491267.62109375 12 86.65667260084477 15.610989954008533 -0.01252067460514775
3244 2174 7161.142241379479 1501582.8577586205 12 84.6235324326483 15.662544249550496 -0.012821492660608908
1438 218 9398.840000000084 1490460.16 12 96.94761472052876 15.367314358736373 -0.011191611089429416
1956 2044 5530.508474576287 1226307.4915254237 12 74.36738851523755 15.943087344635671 -0.014589728396576518
3701 897 5458.36328125 1496272.63671875 12 73.88073687538586 15.95734390811093 -0.01468583078468833
811 835 8799.6171875 1496332.3828125 12 93.80627477679731 15.438840551719064 -0.011566390442234802
1884 511 6513.28515625 1492455.71484375 12 80.70492646827701 15.765499769222066 -0.01344403678289063
2383 210 11771.18359375 1494179.81640625 12 108.49508557418626 15.122949666512744 -0.010000452962987929
3041 751 8127.953125 1497319.046875 12 90.15516138857498 15.525047024219209 -0.01203480736198314
4494 1212 6153.316964285681 1488948.6830357143 12 78.443081047889 15.827226783344951 -0.013831685159556833
1792 1397 4794.030534351128 659471.9694656489 12 69.23893799265792 16.098248010414878 -0.01567037322431279
4010 1228 5114.015625 1494341.984375 12 71.51234596207847 16.02809487348788 -0.01517220537801058
